FILE_NAME,PAN_ANGLE,TILT_ANGLE,GROUND_DISTANCE,SLOPE_DISTANCE,SAMPLE_FOV
final_leaf_A_1_0223.jpg,60.80000000000018,72.12307692307692,0.29805195876630375,1.0434725536037976,8.095955882352941
final_leaf_A_1_0224.jpg,70.52307692307704,72.12307692307692,0.29805195876630375,1.0434725536037976,9.224080882352942
final_leaf_A_1_0225.jpg,80.73846154,72.12307692307692,0.29805195876630375,1.0434725536037976,10.086764705882354
final_leaf_A_1_0226.jpg,90.58461538461552,72.12307692307692,0.29805195876630375,1.0434725536037976,10.61764705882353
final_leaf_A_1_0227.jpg,100.80000000000018,72.12307692307692,0.29805195876630375,1.0434725536037976,9.224080882352942
final_leaf_A_1_0228.jpg,110.40000000000009,72.12307692307692,0.29805195876630375,1.0434725536037976,10.573406862745099
final_leaf_A_1_0229.jpg,122.58461538461552,72.12307692307692,0.29805195876630375,1.0434725536037976,8.803799019607844
final_leaf_A_1_0230.jpg,131.81538461538457,72.12307692307692,0.29805195876630375,1.0434725536037976,7.985355392156863
final_leaf_A_1_0231.jpg,142.03076923076924,72.12307692307692,0.29805195876630375,1.0434725536037976,7.8968750000000005
final_leaf_A_1_0232.jpg,150.6461538,72.12307692307692,0.29805195876630375,1.0434725536037976,7.07843137254902
final_leaf_A_1_0233.jpg,160.61538461538476,72.12307692307692,0.29805195876630375,1.0434725536037976,7.2775122549019615
final_leaf_A_1_0234.jpg,170.0923076923077,72.12307692307692,0.29805195876630375,1.0434725536037976,7.985355392156863
final_leaf_A_1_0235.jpg,180.06153846153848,72.12307692307692,0.29805195876630375,1.0434725536037976,8.538357843137256
final_leaf_A_1_0236.jpg,191.50769230769265,72.12307692307692,0.29805195876630375,1.0434725536037976,9.290441176470589
final_leaf_A_1_0237.jpg,200.12307692307695,72.12307692307692,0.29805195876630375,1.0434725536037976,8.693198529411765
final_leaf_A_1_0238.jpg,210.58461538461552,72.12307692307692,0.29805195876630375,1.0434725536037976,8.405637254901961
final_leaf_A_1_0239.jpg,220.30769230769238,72.12307692307692,0.29805195876630375,1.0434725536037976,7.719914215686275
final_leaf_A_1_0240.jpg,231.87692307692305,72.12307692307692,0.29805195876630375,1.0434725536037976,6.812990196078432
final_leaf_A_1_0241.jpg,241.72307692307686,72.12307692307692,0.29805195876630375,1.0434725536037976,8.029595588235294
final_leaf_A_1_0242.jpg,251.20000000000027,72.12307692307692,0.29805195876630375,1.0434725536037976,9.069240196078432
final_leaf_A_1_0243.jpg,260.0615384615385,72.12307692307692,0.29805195876630375,1.0434725536037976,9.64436274509804
final_leaf_A_1_0244.jpg,270.8923076923079,72.12307692307692,0.29805195876630375,1.0434725536037976,9.95404411764706
final_leaf_A_1_0245.jpg,280.86153846153866,72.12307692307692,0.29805195876630375,1.0434725536037976,10.330085784313725
final_leaf_A_1_0246.jpg,290.0923076923077,72.12307692307692,0.29805195876630375,1.0434725536037976,10.153125000000001
final_leaf_A_1_0247.jpg,300.0615384615385,72.12307692307692,0.29805195876630375,1.0434725536037976,8.693198529411765
final_leaf_A_1_0248.jpg,310.27692307692314,72.12307692307692,0.29805195876630375,1.0434725536037976,7.786274509803922
final_leaf_A_1_0249.jpg,320.9846153846156,72.12307692307692,0.29805195876630375,1.0434725536037976,6.658149509803922
final_leaf_A_1_0250.jpg,331.3230769230772,72.12307692307692,0.29805195876630375,1.0434725536037976,7.122671568627451
final_leaf_A_1_0251.jpg,341.2923077,72.12307692307692,0.29805195876630375,1.0434725536037976,8.029595588235294
final_leaf_A_1_0252.jpg,352.12307692307695,72.12307692307692,0.29805195876630375,1.0434725536037976,8.383517156862746
final_leaf_A_1_0253.jpg,366.8923076923079,72.12307692307692,0.29805195876630375,1.0434725536037976,8.648958333333335
final_leaf_A_1_0254.jpg,375.87692307692305,72.12307692307692,0.29805195876630375,1.0434725536037976,8.715318627450982
final_leaf_A_1_0255.jpg,385.35384615384646,72.12307692307692,0.29805195876630375,1.0434725536037976,8.538357843137256
final_leaf_A_1_0256.jpg,395.6923076923076,72.12307692307692,0.29805195876630375,1.0434725536037976,8.272916666666667
final_leaf_A_1_0257.jpg,406.1538461538462,72.12307692307692,0.29805195876630375,1.0434725536037976,7.542953431372549
final_leaf_A_1_0258.jpg,417.60000000000036,72.12307692307692,0.29805195876630375,1.0434725536037976,6.481188725490196
final_leaf_A_1_0259.jpg,425.35384615384646,72.12307692307692,0.29805195876630375,1.0434725536037976,7.321752450980393
final_leaf_A_1_0260.jpg,435.4461538461542,72.12307692307692,0.29805195876630375,1.0434725536037976,9.224080882352942
final_leaf_A_1_0261.jpg,445.0461538461541,72.12307692307692,0.29805195876630375,1.0434725536037976,9.909803921568628
final_leaf_A_1_0262.jpg,455.1384615384618,72.12307692307692,0.29805195876630375,1.0434725536037976,10.108884803921569
final_leaf_A_1_0263.jpg,465.10769230769256,72.12307692307692,0.29805195876630375,1.0434725536037976,10.108884803921569
final_leaf_A_1_0264.jpg,476.92307692307713,72.12307692307692,0.29805195876630375,1.0434725536037976,10.042524509803922
final_leaf_A_1_0265.jpg,485.2923077,72.12307692307692,0.29805195876630375,1.0434725536037976,10.219485294117648
final_leaf_A_1_0266.jpg,495.26153846153875,72.12307692307692,0.29805195876630375,1.0434725536037976,9.511642156862745
final_leaf_A_1_0267.jpg,507.0769230769233,72.12307692307692,0.29805195876630375,1.0434725536037976,7.454473039215687
final_leaf_A_1_0268.jpg,515.8153846153846,72.12307692307692,0.29805195876630375,1.0434725536037976,6.547549019607843
